repo,id,number,title,state,created_at,closed_at
elastic/elasticsearch,2821875352,121338,[CI] DocsClientYamlTestSuiteIT test {yaml=reference/rest-api/common-options/line_125} failing,closed,2025-01-30T21:40:47Z,2025-03-13T12:13:49Z
elastic/elasticsearch,2821873733,121337,[CI] DocsClientYamlTestSuiteIT test {yaml=reference/rest-api/security/invalidate-tokens/line_194} failing,closed,2025-01-30T21:39:47Z,2025-03-13T12:13:49Z
elastic/elasticsearch,2821226589,121311,Add `rescore_vector` parameter option to quantized vector index types,closed,2025-01-30T16:06:00Z,2025-03-18T19:50:51Z
elastic/elasticsearch,2820905066,121288,[CI] DocsClientYamlTestSuiteIT test {yaml=reference/index-modules/slowlog/line_102} failing,closed,2025-01-30T13:54:56Z,2025-03-13T12:13:49Z
elastic/elasticsearch,2820890015,121287,[CI] DocsClientYamlTestSuiteIT test {yaml=reference/snapshot-restore/apis/get-snapshot-api/line_357} failing,closed,2025-01-30T13:48:52Z,2025-03-13T12:13:50Z
elastic/elasticsearch,2820888965,121286,ESQL: Should MV_APPEND return null if any value is null?,open,2025-01-30T13:48:26Z,
elastic/elasticsearch,2820868893,121285,[CI] ActiveDirectorySessionFactoryTests class failing,open,2025-01-30T13:39:51Z,
elastic/elasticsearch,2820824208,121281,Wildcard and prefix queries use different analyzer when analyze_wildcard is enabled,closed,2025-01-30T13:20:26Z,2025-04-15T19:34:56Z
elastic/elasticsearch,2820552296,121273,[CI] VectorSearchIT testBBQVectorSearch {upgradedNodes=3} failing,closed,2025-01-30T11:17:28Z,2025-03-07T16:49:30Z
elastic/elasticsearch,2820551978,121272,[CI] VectorSearchIT testBBQVectorSearch {upgradedNodes=2} failing,closed,2025-01-30T11:17:18Z,2025-03-07T16:49:35Z
elastic/elasticsearch,2820551631,121271,[CI] VectorSearchIT testBBQVectorSearch {upgradedNodes=1} failing,closed,2025-01-30T11:17:08Z,2025-03-07T16:49:40Z
elastic/elasticsearch,2819663927,121253,[CI] VectorSearchIT testBBQVectorSearch {upgradedNodes=0} failing,closed,2025-01-30T00:59:24Z,2025-03-07T16:49:17Z
elastic/elasticsearch,2819464959,121241,[CI] TransformAuditorIT testAuditorWritesAudits failing,open,2025-01-29T22:21:14Z,
elastic/elasticsearch,2818653200,121205,ESQL: meta issue: migrate docs to markdown,closed,2025-01-29T16:13:12Z,2025-04-03T09:15:41Z
elastic/elasticsearch,2818147442,121168,[ML] Update model_size_stats as soon as an anomaly detection job is opened,closed,2025-01-29T12:58:29Z,2025-03-12T15:58:04Z
elastic/elasticsearch,2813979029,120958,(Node Stats) CPU Pressure,open,2025-01-27T20:24:38Z,
elastic/elasticsearch,2813595684,120940,remove METADATA score assertion in tests,closed,2025-01-27T17:17:01Z,2025-03-19T15:08:39Z
elastic/elasticsearch,2813526501,120933,ESQL - Add options to QSTR function,closed,2025-01-27T16:47:07Z,2025-03-07T18:00:24Z
elastic/elasticsearch,2813382064,120923,[CI] FileSettingsRoleMappingsRestartIT testReservedStatePersistsOnRestart failing,open,2025-01-27T15:49:38Z,
elastic/elasticsearch,2813147437,120903,Unable to retrieve version information from Elasticsearch nodes. security_exception,open,2025-01-27T14:15:13Z,
elastic/elasticsearch,2809888211,120816,[CI] XPackRestIT class failing,closed,2025-01-24T16:50:23Z,2025-03-26T15:09:55Z
elastic/elasticsearch,2809852255,120814,[CI] MlWithSecurityIT test {yaml=ml/3rd_party_deployment/Test start deployment fails while model download in progress} failing,open,2025-01-24T16:31:04Z,
elastic/elasticsearch,2808062723,120760,[CI] IndexVersionUtilsTests testIndexCompatibleVersionMatches failing,open,2025-01-23T22:30:38Z,
elastic/elasticsearch,2808027402,120759,Add support for Downsampling in ES|QL,open,2025-01-23T22:12:23Z,
elastic/elasticsearch,2807072262,120720,[CI] XPackRestIT test {p0=transform/transforms_start_stop/Test schedule_now on an already started transform} failing,open,2025-01-23T14:34:53Z,
elastic/elasticsearch,2805368353,120668,DefaultEndPointsIT.testMultipleInferencesTriggeringDownloadAndDeploy,open,2025-01-22T21:20:49Z,
elastic/elasticsearch,2804998614,120655,"ESQL: LOOKUP JOIN should work with index aliases, date math, and maybe data streams",open,2025-01-22T17:48:27Z,
elastic/elasticsearch,2804472325,120630,[CI] DateUtilsTests testTimezoneIds failing,open,2025-01-22T13:59:36Z,
elastic/elasticsearch,2803433011,120575,[CI] DateTimeToCharProcessorTests class failing,open,2025-01-22T05:36:43Z,
elastic/elasticsearch,2800291648,120482,[CI] FileSettingsServiceTests testInvalidJSON failing,closed,2025-01-20T21:25:14Z,2025-04-11T22:19:54Z
elastic/elasticsearch,2799343887,120470,[CI] DocsClientYamlTestSuiteIT test {yaml=reference/esql/esql-across-clusters/line_192} failing,closed,2025-01-20T13:58:10Z,2025-03-31T14:00:13Z
elastic/elasticsearch,2798699873,120459,Scripted fields can cause OOMs when in combination with a large `size` parameter,open,2025-01-20T09:29:16Z,
elastic/elasticsearch,2797852834,120442,[CI] RetrySearchIntegTests testRetryPointInTime failing,closed,2025-01-19T22:00:53Z,2025-02-24T07:22:39Z
elastic/elasticsearch,2797030954,120435,[CI] ActiveDirectoryGroupsResolverTests class failing,open,2025-01-18T15:18:27Z,
elastic/elasticsearch,2793905689,120332,[CI] XPackRestIT test {p0=snapshot/10_basic/Failed to snapshot indices with synthetic source} failing,closed,2025-01-16T22:23:30Z,2025-02-26T11:57:53Z
elastic/elasticsearch,2792593191,120272,ESQL: No rows with JOIN/ENRICH + EVAL + KEEP,open,2025-01-16T12:24:22Z,
elastic/elasticsearch,2789491514,120189,Lookup index validity error message for ES|QL could be improved,open,2025-01-15T11:01:33Z,
elastic/elasticsearch,2788412759,120162,[CI] MultiClusterSpecIT test {date_nanos.Bucket Date nanos by 10 minutes} failing,closed,2025-01-14T22:37:15Z,2025-04-04T07:16:51Z
elastic/elasticsearch,2788398669,120159,[CI] MixedClusterEsqlSpecIT test {date.Implicit casting strings to dates for IN operator SYNC} failing,closed,2025-01-14T22:27:23Z,2025-04-04T07:29:32Z
elastic/elasticsearch,2788398576,120158,"[CI] MixedClusterEsqlSpecIT test {date.IN operator with null in list, finds match SYNC} failing",closed,2025-01-14T22:27:19Z,2025-04-04T07:29:28Z
elastic/elasticsearch,2788396370,120156,"[CI] MultiClusterSpecIT test {date.IN operator with null in list, finds match} failing",closed,2025-01-14T22:25:41Z,2025-04-04T07:29:23Z
elastic/elasticsearch,2788396268,120155,[CI] MultiClusterSpecIT test {date.Implicit casting strings to dates for IN operator} failing,closed,2025-01-14T22:25:37Z,2025-04-04T07:29:19Z
elastic/elasticsearch,2788351648,120148,[CI] OldRepositoryAccessIT testOldRepoAccess failing,open,2025-01-14T21:54:57Z,
elastic/elasticsearch,2787176999,120116,Starting ES with `script.allowed_types=stored` causes it to start with index template creation errors,closed,2025-01-14T13:47:07Z,2025-03-24T16:00:40Z
elastic/elasticsearch,2786633385,120094,ESQL: support for buckets larger than 1 year,closed,2025-01-14T09:16:33Z,2025-04-03T14:55:57Z
elastic/elasticsearch,2784825657,120072,Support for unmapped fields,open,2025-01-13T18:04:11Z,
elastic/elasticsearch,2780536690,119965,Cross-cluster search integration with OpenSearch,open,2025-01-10T16:08:06Z,
elastic/elasticsearch,2780318554,119950,ESQL: NPE when converting NULL in IN clause,closed,2025-01-10T14:27:57Z,2025-04-11T12:58:29Z
elastic/elasticsearch,2780307587,119948,[CI] InternalBwcGitPluginFuncTest can resolve checkout folder as project artifact failing,open,2025-01-10T14:22:17Z,
elastic/elasticsearch,2780307386,119947,[CI] InternalDistributionBwcSetupPluginFuncTest supports darwin aarch distributions failing,open,2025-01-10T14:22:11Z,
elastic/elasticsearch,2777990277,119870,"[CI] InternalDistributionBwcSetupPluginFuncTest builds distribution from branches via archives extractedAssemble [bwcDistVersion: 8.3.0, bwcProject: staged, expectedAssembleTaskName: extractedAssemble, #1] failing",open,2025-01-09T14:28:04Z,
elastic/elasticsearch,2777963180,119869,[CI] InternalDistributionBwcSetupPluginFuncTest bwc expanded distribution folder can be resolved as bwc project artifact failing,open,2025-01-09T14:17:23Z,
elastic/elasticsearch,2777962969,119868,[CI] InternalDistributionBwcSetupPluginFuncTest supports linux aarch distributions failing,open,2025-01-09T14:17:18Z,
elastic/elasticsearch,2773894459,119709,[CI] SearchableSnapshotsIntegTests testCreateAndRestoreSearchableSnapshot failing,open,2025-01-07T22:51:28Z,
elastic/elasticsearch,2772966259,119652,Elasticsearch 8.16.x Large Increase in MMAP Counts,open,2025-01-07T14:20:48Z,
elastic/elasticsearch,2771027975,119600,Memlock check fails on FreeBSD,closed,2025-01-06T16:39:42Z,2025-03-16T16:20:49Z
elastic/elasticsearch,2771027810,119599,[CI] MultiGroupMappingIT class failing,open,2025-01-06T16:39:37Z,
elastic/elasticsearch,2768510107,119550,"[CI] RollingUpgradeSearchableSnapshotIndexCompatibilityIT testMountSearchableSnapshot {p0=[9.0.0, 8.18.0, 8.18.0]} failing",closed,2025-01-04T06:24:54Z,2025-03-21T09:18:12Z
elastic/elasticsearch,2765319575,119441,[CI] DockerTests test010Install failing,closed,2025-01-02T00:00:50Z,2025-03-20T07:27:41Z
elastic/elasticsearch,2763608899,119370,Support `at+jwt` Types in JWT Realm,closed,2024-12-30T19:24:10Z,2025-04-15T10:08:32Z
elastic/elasticsearch,2763038976,119343,Bucket script pipeline aggregation under a single bucket aggregation produces a class cast exception,open,2024-12-30T11:05:45Z,
elastic/elasticsearch,2762288983,119335,[CI] TransformIndexerStateTests testStopAtCheckpoint failing,open,2024-12-29T15:07:36Z,
elastic/elasticsearch,2758353621,119271,[CI] EsqlAsyncSecurityIT testLookupJoinIndexAllowed failing,closed,2024-12-24T23:34:40Z,2024-12-31T16:25:28Z
elastic/elasticsearch,2758353593,119270,[CI] EsqlAsyncSecurityIT testLookupJoinIndexForbidden failing,closed,2024-12-24T23:34:34Z,2024-12-31T16:25:27Z
elastic/elasticsearch,2758353559,119269,[CI] EsqlSecurityIT testLookupJoinIndexForbidden failing,closed,2024-12-24T23:34:28Z,2024-12-31T16:25:27Z
elastic/elasticsearch,2758145692,119264,Incorrect dissection behavior after consecutive delimiters,open,2024-12-24T17:17:16Z,
elastic/elasticsearch,2752220594,119180,Recurring searches with the same request for dense_vector exhibit consistency issues in the results.,open,2024-12-20T08:34:29Z,
elastic/elasticsearch,2751971518,119175,Flatten graph token filter returning multi-position tokens,closed,2024-12-20T05:28:45Z,2025-03-03T20:33:54Z
elastic/elasticsearch,2751164136,119130,Re-enable tests for config file protections with entitlements,closed,2024-12-19T18:35:27Z,2025-03-16T15:57:37Z
elastic/elasticsearch,2749808548,119051,Use 'Lucene912PostingsFormat' when storage efficiency isn't critical,closed,2024-12-19T10:01:23Z,2025-04-04T19:41:28Z
elastic/elasticsearch,2748791930,119025,Server error while parsing ESQL query,closed,2024-12-18T21:35:15Z,2025-03-16T03:37:15Z
elastic/elasticsearch,2745643142,118875,[CI] APMYamlTestSuiteIT test {yaml=/20_metrics_ingest/Test metrics-apm.app-* setting event.ingested via ingest pipeline} failing,open,2024-12-17T17:58:36Z,
elastic/elasticsearch,2745448838,118866,"[Elasticsearch Dockerfiles] Ubuntu 20.04 EOL May 31, 2025",open,2024-12-17T16:41:05Z,
elastic/elasticsearch,2745401292,118864,[ML] Refactor inference API response parsing classes to allow better reuse,open,2024-12-17T16:24:09Z,
elastic/elasticsearch,2740651630,118733,[CI] SearchWithRandomIOExceptionsIT testRandomDirectoryIOExceptions failing,open,2024-12-15T13:46:35Z,
elastic/elasticsearch,2736461486,118594,Index templates are not compatible with file-based component templates,open,2024-12-12T17:11:18Z,
elastic/elasticsearch,2736298583,118583,macOS 15.2 M4: Unable to launch Elasticsearch Docker container,open,2024-12-12T15:58:43Z,
elastic/elasticsearch,2735310459,118531,ESQL: incorrect planning of remote enrich,open,2024-12-12T09:10:23Z,
elastic/elasticsearch,2734042671,118509,"""More Like This"" Semantic search",open,2024-12-11T21:14:12Z,
elastic/elasticsearch,2731424871,118406,[CI] SearchableSnapshotActionIT testUpdatePolicyToAddPhasesYieldsInvalidActionsToBeSkipped failing,closed,2024-12-10T23:14:43Z,2025-04-16T11:58:14Z
elastic/elasticsearch,2730862596,118374,[CI] RetrySearchIntegTests testSearcherId failing,closed,2024-12-10T18:17:34Z,2025-02-24T07:22:39Z
elastic/elasticsearch,2729834228,118323,"Elastic Security ES|QL rule with aggregations like stats: Corresponding documents are not shown in timeline, which is the case for threshold rule",open,2024-12-10T11:21:37Z,
elastic/elasticsearch,2723757064,118187,Support immutable repository when using snapshot and restore along with point in time recovery,open,2024-12-06T19:18:11Z,
elastic/elasticsearch,2720644173,118080,CCS - Scalability,closed,2024-12-05T14:58:40Z,2025-03-21T13:50:58Z
elastic/elasticsearch,2719502025,118043,Avoid pushing TopN of runtime Fields to Lucene,open,2024-12-05T06:47:34Z,
elastic/elasticsearch,2713259479,117856,[ML] Expose the Input Type option for the text_embedding task in the Inference API,closed,2024-12-02T20:21:34Z,2025-03-17T17:51:46Z
elastic/elasticsearch,2705242900,117769,Elasticsearch CA certificates are rejected by Python 3.13,closed,2024-11-29T14:15:11Z,2025-04-08T07:44:10Z
elastic/elasticsearch,2701745719,117700,Provide more insight into indexing failures,open,2024-11-28T10:49:45Z,
elastic/elasticsearch,2696203307,117593,Many duplicate dynamic mappers are created when indexing arrays of unknown fields.,open,2024-11-26T21:44:50Z,
elastic/elasticsearch,2690866966,117485,[CI] SearchQueryThenFetchAsyncActionTests testMinimumVersionBetweenNewAndOldVersion failing,closed,2024-11-25T14:05:35Z,2025-02-21T11:54:59Z
elastic/elasticsearch,2690545577,117465,ESQL - Summary indexing command needed,open,2024-11-25T12:17:50Z,
elastic/elasticsearch,2690534236,117464,ESQL - Append or UNION kind of function,open,2024-11-25T12:13:01Z,
elastic/elasticsearch,2685017131,117403,[CI] TimeSeriesLifecycleActionsIT testHistoryIsWrittenWithDeletion failing,closed,2024-11-23T00:14:10Z,2025-03-10T10:38:24Z
elastic/elasticsearch,2680554063,117274,Allow `float[]` with `byte[]` comparisons for `cosine` and `dotProduct` for dense_vector scripting,closed,2024-11-21T18:56:35Z,2025-03-03T09:38:38Z
elastic/elasticsearch,2679878702,117264,[ML] Add retries on chunking queue full exceptions,open,2024-11-21T15:20:58Z,
elastic/elasticsearch,2679484968,117249,[CI] ConcurrentSeqNoVersioningIT testSeqNoCASLinearizability failing,open,2024-11-21T13:29:15Z,
elastic/elasticsearch,2677537852,117216,Variable Width Histogram doesn't work properly with Top Hits Histogram,open,2024-11-20T23:31:56Z,
elastic/elasticsearch,2676997820,117192,[meta] Enable chunking for ingestion pipelines,closed,2024-11-20T19:44:26Z,2025-03-10T17:40:48Z
elastic/elasticsearch,2676705265,117178,Calling a CCS index `*:index_name` requires `remote_cluster_client` when there are no remote clusters,open,2024-11-20T17:49:39Z,
elastic/elasticsearch,2673639021,117096,SIMD optimized asymmetric bit dot-product,closed,2024-11-19T21:37:34Z,2025-03-25T13:59:13Z
elastic/elasticsearch,2672792955,117042,Support for 7.x segments as archive in Elasticsearch 8.x,closed,2024-11-19T16:41:58Z,2025-03-21T10:32:02Z
elastic/elasticsearch,2671637240,117013,ESQL: declared MVs wrongly optimised past STATS,open,2024-11-19T10:30:41Z,
elastic/elasticsearch,2668315734,116930,ES|QL QSTR roadmap,open,2024-11-18T11:56:13Z,
elastic/elasticsearch,2661306428,116866,[CI] DockerTests test022InstallPluginsFromLocalArchive failing,open,2024-11-15T09:00:50Z,
elastic/elasticsearch,2656507934,116766,Wrong datatype for monitoring value,open,2024-11-13T19:12:57Z,
elastic/elasticsearch,2655967875,116746,[ES|QL] Support ::date in inline cast,closed,2024-11-13T15:53:49Z,2025-03-11T21:08:11Z
elastic/elasticsearch,2655747362,116736,[CI] JdbcFrozenCsvSpecIT class failing,open,2024-11-13T14:41:49Z,
elastic/elasticsearch,2655546362,116726,Avoid using _recovery_source when logsdb is enabled and source mode is synthetic.,closed,2024-11-13T13:34:05Z,2025-03-05T14:43:35Z
elastic/elasticsearch,2653416396,116694,[CI] RepositoriesFileSettingsIT testSettingsApplied failing,closed,2024-11-12T21:47:15Z,2025-04-11T20:00:29Z
elastic/elasticsearch,2651250214,116636,[CI] DockerTests test012SecurityCanBeDisabled failing,open,2024-11-12T07:04:38Z,
elastic/elasticsearch,2649578023,116599,Scoring support in ES|QL,open,2024-11-11T14:53:10Z,
elastic/elasticsearch,2642322376,116445,[CI] APMYamlTestSuiteIT test {yaml=/10_apm/Test template reinstallation} failing,open,2024-11-07T22:14:32Z,
elastic/elasticsearch,2638446505,116336,ESQL: Merge `Verifier` based function validation into the functions,open,2024-11-06T15:33:23Z,
elastic/elasticsearch,2637327029,116297,Slower queries for resource constrained scenarios/environments,open,2024-11-06T08:01:15Z,
elastic/elasticsearch,2635842568,116261,ES|QL MATCH roadmap,open,2024-11-05T15:50:22Z,
elastic/elasticsearch,2633785968,116208,ESQL: Lookup Join meta issue,open,2024-11-04T20:34:53Z,
elastic/elasticsearch,2631050740,116147,[CI] DockerTests test021InstallPlugin failing,open,2024-11-03T09:06:50Z,
elastic/elasticsearch,2630697819,116139,`.fleet-action-results` cannot be accessed by `cloud`,open,2024-11-02T18:40:47Z,
elastic/elasticsearch,2629486550,116109,"Suppressed error for `NotSerializableExceptionWrapper: not_x_content_exception` should be 4xx, not 500 error",open,2024-11-01T17:09:08Z,
elastic/elasticsearch,2627060573,116022,OOM when performing inference on an extremely large document with a semantic_text field,closed,2024-10-31T14:50:55Z,2025-03-13T10:38:14Z
elastic/elasticsearch,2622086926,115872,Remote-only queries using non-matching cluster expressions returns data from local cluster instead,open,2024-10-29T18:56:59Z,
elastic/elasticsearch,2614983164,115693,"[ES|QL][Docs] Current Docs State `counter` field is unsupported, but it is technically supported via casting",open,2024-10-25T19:51:01Z,
elastic/elasticsearch,2614164632,115664,[CI] GeoGridAggAndQueryConsistencyIT testGeoShapeGeoHash failing,closed,2024-10-25T13:48:09Z,2025-03-07T10:46:07Z
elastic/elasticsearch,2609949004,115479,`total_shards_per_node` can prevent cold phase searchable snapshots from mounting,closed,2024-10-23T22:16:39Z,2025-04-14T21:57:15Z
elastic/elasticsearch,2602764169,115242,[Failure store] Use selectors in snapshot creation and restore.,closed,2024-10-21T14:38:26Z,2025-02-26T08:12:23Z
elastic/elasticsearch,2601748962,115186,Elasticsearch cannot access S3 repo using AWS web identity token due to an irrecoverable error,closed,2024-10-21T08:20:44Z,2024-12-30T09:23:21Z
elastic/elasticsearch,2599068130,115166,Add mixed mode BWC testing support for test-specific plugins,open,2024-10-19T11:31:40Z,
elastic/elasticsearch,2598730183,115163,[CI] EnterpriseGeoIpDownloaderIT testEnterpriseDownloaderTask failing,closed,2024-10-19T04:31:15Z,2025-03-31T14:47:55Z
elastic/elasticsearch,2597497266,115103,Support semantic_text in ES|QL,closed,2024-10-18T13:15:51Z,2025-04-03T08:48:51Z
elastic/elasticsearch,2596806644,115079,Bedrock sender sleeping in inference_utility thread pool,closed,2024-10-18T08:16:27Z,2025-04-17T18:26:02Z
elastic/elasticsearch,2594912083,115021,Move to Lucene 9.12's new PostingsFormat.,open,2024-10-17T14:27:47Z,
elastic/elasticsearch,2594751197,115011,Missing docs for ES|QL sorting by expressions,open,2024-10-17T13:29:08Z,
elastic/elasticsearch,2591896631,114909,[ML] ingest node crashes when running semantic_text inference during ml node shutdown,closed,2024-10-16T13:28:21Z,2025-04-15T14:06:30Z
elastic/elasticsearch,2577658312,114470,elasticsearch.node.stats.indices.shard_stats.total_count missing in ES monitoring template,open,2024-10-10T05:35:24Z,
elastic/elasticsearch,2576160170,114416,Remove `elasticsearch` project-type override after releasing LogsDB,open,2024-10-09T14:47:13Z,
elastic/elasticsearch,2572463735,114285,Dependency Dashboard,open,2024-10-08T08:23:11Z,
elastic/elasticsearch,2564361136,114036,[ESQL] Greatest and Least can fail with Illegal Data Type on types that resolved correctly,open,2024-10-03T15:31:48Z,
elastic/elasticsearch,2563782634,114008,ESQL: More profiling for `BlockHash`,open,2024-10-03T11:16:27Z,
elastic/elasticsearch,2563612325,114004,`DocumentParser` class refactoring,open,2024-10-03T09:55:29Z,
elastic/elasticsearch,2553707882,113727,Error when using INLINESTATS after SORT on snapshot build,closed,2024-09-27T20:42:42Z,2025-03-13T09:54:11Z
elastic/elasticsearch,2548158753,113535,Misleading error message when trying to change password for non-native user,open,2024-09-25T14:28:51Z,
elastic/elasticsearch,2534319882,113133,HTML pipeline processor,open,2024-09-18T17:44:13Z,
elastic/elasticsearch,2531392846,113025,ESQL: `profile` should include the node name,closed,2024-09-17T14:57:11Z,2025-02-26T13:32:51Z
elastic/elasticsearch,2525596611,112886,ES|QL cross-cluster searches honor the skip_unavailable cluster setting,closed,2024-09-13T20:02:31Z,2025-03-05T23:26:51Z
elastic/elasticsearch,2524886710,112873,ESQL: Safeguards against huge transport requests,closed,2024-09-13T13:42:14Z,2025-04-18T18:17:19Z
elastic/elasticsearch,2522321022,112812,Detect when copying to a non-existent field when dynamic mappings are disabled,open,2024-09-12T12:54:28Z,
elastic/elasticsearch,2504061396,112483,date math overflow incorrectly returns 500,closed,2024-09-04T00:39:27Z,2025-03-26T16:57:07Z
elastic/elasticsearch,2499073922,112415,System index .tasks can be restored with incompatible min-version,open,2024-08-31T22:34:27Z,
elastic/elasticsearch,2497385162,112396,ESQL: Add test cases for functions not handling multivalues,open,2024-08-30T14:24:57Z,
elastic/elasticsearch,2494652567,112362,[ES|QL] inline-casting to `date` doesn't work,closed,2024-08-29T14:28:30Z,2025-03-07T16:42:09Z
elastic/elasticsearch,2492755681,112306,Batch query phase shard level requests per data node,closed,2024-08-28T18:36:34Z,2025-04-02T08:01:41Z
elastic/elasticsearch,2491265204,112268,Report more information about keystore contents on reload,open,2024-08-28T07:12:48Z,
elastic/elasticsearch,2490649054,112266,ESQL: Inlinestats improvements,closed,2024-08-28T01:01:59Z,2025-03-12T17:45:58Z
elastic/elasticsearch,2486955300,112211,[ML] Enable chunking when performing an inference through the Inference API,open,2024-08-26T14:01:12Z,
elastic/elasticsearch,2482623202,112130,Document Level Security - Expand wildcards in `multi_match` query,open,2024-08-23T08:34:47Z,
elastic/elasticsearch,2457856696,111751,Better handling of node shutdown in SearchScrollAsyncAction,open,2024-08-09T12:53:39Z,
elastic/elasticsearch,2457759135,111747,Support for bit precision in the Inference API text_embedding task,open,2024-08-09T11:57:34Z,
elastic/elasticsearch,2451725671,111662,[CI] JsonLogsFormatAndParseIT testElementsPresentOnAllLinesOfLog failing,closed,2024-08-06T21:31:04Z,2025-04-10T12:27:43Z
elastic/elasticsearch,2450874633,111632,[CI] SmokeTestPluginsClientYamlTestSuiteIT test {yaml=smoke_test_plugins/10_basic/Correct Plugin Count} failing,closed,2024-08-06T13:18:38Z,2025-04-10T12:27:35Z
elastic/elasticsearch,2444758268,111545,ESQL: unexpected error when querying an empty-mapping index,open,2024-08-02T11:28:07Z,
elastic/elasticsearch,2444526739,111540,ESQL: some more test for FROM,open,2024-08-02T09:30:52Z,
elastic/elasticsearch,2442639703,111518,ESQL: add support for partial results,closed,2024-08-01T14:33:42Z,2025-03-04T22:26:02Z
elastic/elasticsearch,2436392524,111431,[CI] CustomLoggingConfigIT testSuccessfulStartupWithCustomConfig failing,closed,2024-07-29T21:15:29Z,2025-04-10T12:27:22Z
elastic/elasticsearch,2430511425,111298,ESQL: more test coverage for union types,open,2024-07-25T16:35:33Z,
elastic/elasticsearch,2429520115,111273,[ML] Add common options for the rerank task type to the API,closed,2024-07-25T09:45:45Z,2025-03-25T16:32:20Z
elastic/elasticsearch,2415776948,111022,Add Issuer to SAML WARN log events ,closed,2024-07-18T08:54:56Z,2025-04-08T09:50:46Z
elastic/elasticsearch,2413167380,110962,Search responses with large size can cause OOMs,closed,2024-07-17T09:52:42Z,2025-03-14T09:37:29Z
elastic/elasticsearch,2411111946,110923,ESQL: INLINESTATS followup,closed,2024-07-16T13:13:22Z,2025-03-13T13:48:00Z
elastic/elasticsearch,2400804429,110716,TransportGetAllocationStatsAction may cause significant load on elected master,closed,2024-07-10T13:41:57Z,2025-03-21T18:35:42Z
elastic/elasticsearch,2390702325,110474,"withPassword() ignores the user response to ""too long"" prompt",closed,2024-07-04T12:00:10Z,2025-04-03T13:45:30Z
elastic/elasticsearch,2372407939,110130,Large field caps requests can cause memory pressure in smaller heaps,open,2024-06-25T11:12:44Z,
elastic/elasticsearch,2333773692,109352,[ES|QL] Support date_nanos field type,open,2024-06-04T15:05:16Z,
elastic/elasticsearch,2332798415,109335,Replace apm-java-agent with OTEL SDK,open,2024-06-04T07:45:56Z,
elastic/elasticsearch,2325416354,109206,[ILM] Avoid race condition between shrinking and ILM itself,open,2024-05-30T11:26:02Z,
elastic/elasticsearch,2323952901,109182,FieldCaps API should allow filtering by runtime fields,open,2024-05-29T18:15:29Z,
elastic/elasticsearch,2310713987,108907,[CI] SnapshotStressTestsIT testRandomActivities failing,open,2024-05-22T14:32:04Z,
elastic/elasticsearch,2306209654,108826,Support object auto-flattening in the presence of nested and configured objects,open,2024-05-20T15:10:39Z,
elastic/elasticsearch,2300820120,108734,"ES|QL when executed over CCS requires ""read"" local privilege for any (or none) local indices",open,2024-05-16T16:15:04Z,
elastic/elasticsearch,2297288095,108665,Running a query with a syntax error can have different root causes,closed,2024-05-15T09:04:02Z,2025-02-21T17:39:21Z
elastic/elasticsearch,2294112062,108594,Some combination of `total_shards_per_node` and `allow_rebalance` blocks allocation of unassigned shards with DesiredBalanceAllocator,closed,2024-05-14T01:00:25Z,2024-05-14T08:48:45Z
elastic/elasticsearch,2284896143,108398,[ES|QL][Kibana request] Return _id by default,closed,2024-05-08T07:32:32Z,2025-04-10T12:31:09Z
elastic/elasticsearch,2284032285,108385,"[ES|QL] Support first(), last() functions",open,2024-05-07T19:06:03Z,
elastic/elasticsearch,2280650520,108305,[ES|QL] Sort by timestamp by default,closed,2024-05-06T11:22:48Z,2025-04-10T12:09:16Z
elastic/elasticsearch,2271034030,108061,[CI] CrossClusterIT testCancel failing,closed,2024-04-30T09:59:44Z,2025-03-19T16:30:30Z
elastic/elasticsearch,2258269075,107750,`GET` api does not return `_ignored` by default,open,2024-04-23T08:28:04Z,
elastic/elasticsearch,2256490475,107698,ESQL: Slow logs,closed,2024-04-22T13:03:54Z,2025-04-07T19:26:57Z
elastic/elasticsearch,2247968110,107560,ESQL: support for timezone,open,2024-04-17T10:38:46Z,
elastic/elasticsearch,2240511773,107434,ES|QL: support nested fields,open,2024-04-12T16:39:52Z,
elastic/elasticsearch,2238190300,107373,ArrayIndexOutOfBounds Exception using hard_bounds with the same relative time field in date_histogram aggregation,open,2024-04-11T17:15:19Z,
elastic/elasticsearch,2225831748,107114,_terms_enum when using alias indices,open,2024-04-04T15:30:13Z,
elastic/elasticsearch,2213556898,106877,[ML] Improve error messages for 3rd party APIs in _inference,open,2024-03-28T15:45:55Z,
elastic/elasticsearch,2202626707,106679,ESQL QL Grand Refactor,open,2024-03-22T14:26:07Z,
elastic/elasticsearch,2151074943,105773,ILM policies retrieval API is taking a long time in a large cluster,closed,2024-02-23T13:18:17Z,2025-03-31T15:11:42Z
elastic/elasticsearch,2148584685,105723,Optimize ApplicationPrivilege#resolve for many action names,open,2024-02-22T09:15:35Z,
elastic/elasticsearch,2136713815,105559,`ClusterFormationFailureHandler` shouldn't log anything once the node is stopping,closed,2024-02-15T14:44:22Z,2025-03-20T12:12:36Z
elastic/elasticsearch,2135961720,105537,Test field caps non empty fields with engine closed,closed,2024-02-15T08:54:07Z,2025-03-27T14:59:47Z
elastic/elasticsearch,2131406795,105435,ESQL: Renaming the grouping field before a stats still relies on the original field,closed,2024-02-13T03:44:40Z,2025-04-18T18:32:05Z
